1403292394,f00000.jpg,315.8,179.1,0,1.40E+09,-1.33E-02,-1.81E-02
1403292394,f00001.jpg,302.4,219.8,0.00999999,1.40E+09,-1.79E-02,-9.82E-03
1403292394,f00002.jpg,283.6,255.7,0.029999971,1.40E+09,-2.27E-02,-1.59E-03
1403292394,f00003.jpg,304.2,206.9,0.049999952,1.40E+09,-1.39E-02,6.88E-03
1403292394,f00004.jpg,313.5,203,0.060000181,1.40E+09,-2.33E-02,1.51E-02
1403292394,f00005.jpg,286.6,251.7,0.080000162,1.40E+09,-2.30E-02,2.36E-02
1403292394,f00006.jpg,294.5,238.5,0.100000143,1.40E+09,-2.91E-02,3.18E-02
1403292394,f00007.jpg,318.6,198.2,0.110000134,1.40E+09,-2.18E-02,4.03E-02
1403292394,f00008.jpg,298.4,245.2,0.130000114,1.40E+09,-3.04E-02,4.85E-02
1403292394,f00009.jpg,286.1,253.2,0.150000095,1.40E+09,-2.85E-02,5.69E-02
1403292394,f00010.jpg,299.8,219.1,0.160000086,1.40E+09,-2.94E-02,6.51E-02
1403292394,f00011.jpg,310.7,212.4,0.180000067,1.40E+09,-3.46E-02,7.35E-02
1403292394,f00012.jpg,293.7,248.9,0.200000048,1.40E+09,-3.43E-02,8.18E-02
1403292394,f00013.jpg,293.7,239.9,0.210000038,1.40E+09,-3.71E-02,9.02E-02
1403292394,f00014.jpg,304.6,222.2,0.230000019,1.40E+09,-3.83E-02,9.84E-02
1403292394,f00015.jpg,304.8,217.1,0.25,1.40E+09,-3.92E-02,1.07E-01
1403292394,f00016.jpg,300.2,218.4,0.25999999,1.40E+09,-3.37E-02,1.15E-01
1403292394,f00017.jpg,304.1,219.2,0.279999971,1.40E+09,-3.25E-02,1.23E-01
1403292394,f00018.jpg,303.2,218.4,0.299999952,1.40E+09,-3.52E-02,1.32E-01
1403292394,f00019.jpg,300.2,216.4,0.310000181,1.40E+09,-3.13E-02,1.40E-01
1403292394,f00020.jpg,300.3,218.6,0.330000162,1.40E+09,-2.79E-02,1.48E-01
1403292394,f00021.jpg,301.3,216.6,0.350000143,1.40E+09,-2.91E-02,1.57E-01
1403292394,f00022.jpg,301.4,215.8,0.360000134,1.40E+09,-2.91E-02,1.65E-01
1403292394,f00023.jpg,300.8,215.6,0.380000114,1.40E+09,-3.25E-02,1.73E-01
1403292394,f00024.jpg,301.4,214.3,0.400000095,1.40E+09,-2.98E-02,1.82E-01
1403292394,f00025.jpg,301.4,213.8,0.410000086,1.40E+09,-2.67E-02,1.90E-01
1403292394,f00026.jpg,300.8,213.6,0.430000067,1.40E+09,-3.07E-02,1.98E-01
1403292394,f00027.jpg,301,213,0.450000048,1.40E+09,-3.13E-02,2.07E-01
1403292394,f00028.jpg,300.8,212.6,0.460000038,1.40E+09,-2.21E-02,2.15E-01
1403292394,f00029.jpg,301,213.5,0.480000019,1.40E+09,-2.64E-02,2.23E-01
1403292394,f00030.jpg,300.7,212.4,0.5,1.40E+09,-2.24E-02,2.32E-01
1403292394,f00031.jpg,301,212,0.50999999,1.40E+09,-2.21E-02,2.40E-01
1403292394,f00032.jpg,301.4,211.8,0.529999971,1.40E+09,-2.79E-02,2.48E-01
1403292394,f00033.jpg,300.4,211.8,0.549999952,1.40E+09,-2.91E-02,2.57E-01
1403292394,f00034.jpg,300.2,213.4,0.560000181,1.40E+09,-2.85E-02,2.65E-01
1403292394,f00035.jpg,300.4,211.8,0.580000162,1.40E+09,-2.76E-02,2.73E-01
1403292394,f00036.jpg,300.8,210.6,0.600000143,1.40E+09,-3.43E-02,2.82E-01
1403292394,f00037.jpg,300.2,211.4,0.610000134,1.40E+09,-4.10E-02,2.90E-01
1403292394,f00038.jpg,300.5,210.5,0.630000114,1.40E+09,-4.90E-02,2.98E-01
1403292394,f00039.jpg,300.6,210.2,0.650000095,1.40E+09,-4.84E-02,3.07E-01
1403292394,f00040.jpg,300.8,210.6,0.660000086,1.40E+09,-5.33E-02,3.15E-01
1403292394,f00041.jpg,300.8,209.6,0.680000067,1.40E+09,-6.18E-02,3.23E-01
1403292394,f00042.jpg,301,210,0.700000048,1.40E+09,-7.16E-02,3.32E-01
1403292394,f00043.jpg,300.721,209.368,0.710000038,1.40E+09,-8.19E-02,3.40E-01
1403292394,f00044.jpg,301,209.5,0.730000019,1.40E+09,-9.08E-02,3.48E-01
1403292394,f00045.jpg,301,209,0.75,1.40E+09,-1.01E-01,3.57E-01
1403292394,f00046.jpg,300.8,208.6,0.75999999,1.40E+09,-1.06E-01,3.65E-01
1403292394,f00047.jpg,301.2,208.4,0.779999971,1.40E+09,-1.18E-01,3.73E-01
1403292394,f00048.jpg,301.4,208.3,0.799999952,1.40E+09,-1.27E-01,3.82E-01
